hotel,agent,company,country,market_segment,distribution_channel,customer_type,Random_Forest_Probability,Calibrated_Random_Forest_Probability,Naive_Bias_Probability,Isotonic_Calibrated_Naive_Bias_Probability,Sigmoid_Calibrated_Naive_Bias_Probability,cancelation_Score,prediction,actual_value
City Hotel,9.0,,BEL,Online TA,TA/TO,Transient,0.16306640215254417,0.05801401314265564,0.3386252695421505,0.24338699800203173,0.22295896947517974,0.19210596436285945,0,0
City Hotel,7.0,,PRT,Online TA,TA/TO,Transient,0.15794158607731865,0.05511735142273781,0.05627109973896889,0.13040807596879592,0.2000381569942787,0.09887590082056409,0,0
City Hotel,9.0,,IRL,Online TA,TA/TO,Transient,0.3816574001858946,0.36896124736077013,0.5503670129126049,0.34721451228818057,0.26284981597552165,0.3970003439810493,0,0
City Hotel,,153.0,PRT,Aviation,Corporate,Transient,0.11284046799743945,0.03799157116154152,3.7617121131498784e-17,0.10609127345231799,0.035603804946778596,0.030484037401642548,0,0
City Hotel,85.0,,PRT,Offline TA/TO,TA/TO,Transient,0.07024125393779687,0.025498799871589643,0.6318912123810057,0.392984269514511,0.2896445571239407,0.2733322456188553,0,0
City Hotel,154.0,,FRA,Offline TA/TO,TA/TO,Transient-Party,0.2690972383397717,0.1364885202981503,0.7226229868164686,0.44700422061798417,0.3015736778662347,0.3818137034574927,0,0
City Hotel,14.0,,PRT,Direct,Direct,Transient,0.23946845652377008,0.1478563934379675,0.02066693959330891,0.11503852219004647,0.19708791409076476,0.12896782844436538,0,0
City Hotel,9.0,,SWE,Online TA,TA/TO,Transient-Party,0.10948167812756815,0.037387533276539424,0.049943940301515465,0.12765936721086474,0.2000381569942787,0.08104478603701053,0,0
City Hotel,154.0,,FRA,Offline TA/TO,TA/TO,Transient-Party,0.2690972383397717,0.1364885202981503,0.7226229868164686,0.44700422061798417,0.3015736778662347,0.3818137034574927,0,0
City Hotel,11.0,,FRA,Online TA,TA/TO,Transient,0.42123124606051526,0.4624212366919796,1.0,0.6129608616194541,0.9096553266359122,0.7263971940633889,1,0
City Hotel,28.0,,PRT,Offline TA/TO,TA/TO,Transient,0.05695505248333222,0.021913113254392234,1.0,0.6113573837121387,0.9043823169581074,0.5315274871672934,1,0
City Hotel,9.0,,CHE,Online TA,TA/TO,Transient,0.16938103553993172,0.0669949695452175,1.0,0.6119564458810273,0.9096553266359122,0.5705346643233479,1,0
City Hotel,9.0,,BRA,Online TA,TA/TO,Transient,0.16943867058309794,0.06249335611603052,1.029844646661318e-05,0.10609583775025659,0.19708791409076476,0.08516843019243373,0,0
City Hotel,14.0,,CHE,Direct,Direct,Transient,0.18173384202348036,0.0724679741945905,0.00792510439474813,0.10951084145163478,0.19708791409076476,0.09298618632925224,0,0
City Hotel,6.0,,DEU,Offline TA/TO,TA/TO,Transient-Party,0.08847630628750615,0.03264457673881266,0.6963105432570963,0.4311886664932274,0.29868461756001424,0.303787755820645,0,0
City Hotel,20.0,,FRA,Offline TA/TO,TA/TO,Transient,0.21238978171857806,0.10286447664843931,0.41475104550699504,0.2779528372950531,0.2291783929002933,0.24023627727855693,0,0
City Hotel,9.0,,ESP,Online TA,TA/TO,Transient,0.15299666988393995,0.052179704643053194,0.2934892029927802,0.22408215334933645,0.21667156572432508,0.17285262869545373,0,0
City Hotel,9.0,,ESP,Online TA,TA/TO,Transient-Party,0.10076277787660566,0.034071798176425236,0.2578076796588848,0.20941267439276562,0.21654444708025727,0.14499106169943515,0,0
City Hotel,9.0,,ESP,Online TA,TA/TO,Transient-Party,0.1033358558818398,0.03411879277922134,0.5069147936617857,0.3239220706953186,0.24445301130966496,0.2310885741427481,0,0
City Hotel,9.0,,HRV,Online TA,TA/TO,Transient-Party,0.11039257564735382,0.042063577916898943,0.03842488532697316,0.12270806546453664,0.19708791409076476,0.07815227031999919,0,0
City Hotel,138.0,,ESP,Offline TA/TO,TA/TO,Transient,0.1172079291588347,0.0418366559600406,0.9101541178064146,0.5624211963986492,0.4302479444794066,0.4169190942110059,0,0
City Hotel,1.0,,FRA,Groups,TA/TO,Transient-Party,0.15188584317704562,0.052428081437336696,0.21192615074875107,0.19131823392280106,0.21550063794821286,0.1474336932048611,0,0
City Hotel,9.0,,ESP,Online TA,TA/TO,Transient-Party,0.10486918921517314,0.03428521676331629,0.5086659314694687,0.32483817013596067,0.24445301130966496,0.23207702963888427,0,0
City Hotel,9.0,,CYP,Online TA,TA/TO,Transient,0.3244882500448274,0.25917462870798247,0.22589674726168546,0.19703628049663374,0.21654444708025727,0.24310468419435344,0,0
City Hotel,14.0,,FRA,Direct,Direct,Transient,0.4249029377125621,0.4726114495709732,0.22836438431174408,0.19751597095172707,0.21654444708025727,0.3192795975201011,0,0
City Hotel,9.0,,ESP,Online TA,TA/TO,Transient,0.5350520246465911,0.7639386614541123,0.9318334190535417,0.5757478575696606,0.4440022156287717,0.701748477291922,1,0
City Hotel,9.0,,DEU,Online TA,TA/TO,Transient,0.1600640165452366,0.055270072799882976,0.347456892678347,0.24727075964288064,0.2230170738401706,0.1935149623963965,0,0
City Hotel,9.0,,FRA,Online TA,TA/TO,Transient,0.12625885182173305,0.0419250740253131,0.5600965342911055,0.3497886492377985,0.269279289975241,0.2611221552876013,0,0
City Hotel,9.0,,GBR,Online TA,TA/TO,Transient,0.2496250228130512,0.15148312017186788,0.8028984578905758,0.496481388642742,0.3444860913526953,0.41848233262972706,0,0
City Hotel,89.0,,GBR,Online TA,TA/TO,Transient,0.5321929816720032,0.8131806611808777,0.9832667039801739,0.6068781747132926,0.5661702019686212,0.7576565149812502,1,0
City Hotel,9.0,,FRA,Online TA,TA/TO,Transient,0.2846911583672961,0.20561177432546981,0.5652015380253803,0.3554218121276493,0.2717533799025144,0.3413664385944137,0,0
City Hotel,9.0,,ISR,Online TA,TA/TO,Transient,0.16382202869949788,0.059083215686572196,0.0484431917415844,0.12700909355660636,0.19708791409076476,0.09814262199676034,0,0
City Hotel,86.0,,PRT,Online TA,TA/TO,Transient,0.21821803166479573,0.0969443811498372,4.492506113135324e-14,0.10609127345234512,0.06348020917150245,0.07596365853028053,0,0
City Hotel,86.0,,PRT,Online TA,TA/TO,Group,0.1240765921988896,0.04403398269864831,2.7808998043683144e-146,0.10609127345231797,0.035394058110285856,0.03457988610229953,0,0
City Hotel,9.0,,GBR,Online TA,TA/TO,Transient,0.23697213062516956,0.12521925544714657,0.4244511552027097,0.28263733625400334,0.2291783929002933,0.2546445605581957,0,0
City Hotel,7.0,,ITA,Online TA,TA/TO,Transient,0.17008967225509594,0.06911962404179423,0.23769903443971585,0.2014175300588832,0.21654444708025727,0.16387008053795185,0,0
City Hotel,9.0,,DEU,Online TA,TA/TO,Transient,0.3551306322265678,0.3350742389505581,0.8548559370013019,0.5286380783466716,0.346338786756291,0.5067854977798645,1,0
City Hotel,9.0,,ITA,Online TA,TA/TO,Transient,0.35883842055085535,0.3114088721304465,0.8700935311686816,0.5377258284297247,0.39233930230191766,0.5173056400270829,1,0
City Hotel,9.0,,IRL,Online TA,TA/TO,Transient,0.3277077415172355,0.29671537636752215,0.7692186856096711,0.475479246942254,0.32165005246387707,0.4552834139766505,0,0
City Hotel,7.0,,GBR,Online TA,TA/TO,Transient,0.23086688487376136,0.11994288915922695,0.7722354200398649,0.4774233139012578,0.324597211840694,0.391189053904921,0,0
City Hotel,9.0,,PRT,Online TA,TA/TO,Transient,0.20378459776953184,0.08531320226633247,0.4114400977256253,0.2764523507418616,0.22327853094945382,0.23160382016810208,0,0
City Hotel,9.0,,GBR,Online TA,TA/TO,Transient,0.23480616541491173,0.1253785885794154,0.6250603524859671,0.389157956721591,0.2846108625757113,0.33331536461474337,0,0
City Hotel,9.0,,POL,Online TA,TA/TO,Transient,0.3723923266174417,0.3352724643093715,0.8118997400946013,0.5016055959402245,0.34604902550106986,0.4956112582482521,0,0
City Hotel,9.0,,HUN,Online TA,TA/TO,Transient,0.2094969161160844,0.09375987194790233,0.5230776176535256,0.3324994920651868,0.2467151334439721,0.27673067355085246,0,0
City Hotel,14.0,,PRT,Direct,Direct,Transient-Party,0.04964140340213663,0.019456293158442196,0.0,0.10609127345231797,0.035394058110285856,0.01087590283715585,0,0
City Hotel,14.0,,PRT,Direct,Direct,Transient-Party,0.13716853410179164,0.04803307445693257,0.02135366263812871,0.11530507510365898,0.19708791409076476,0.08064249632091804,0,0
City Hotel,9.0,,PRT,Online TA,TA/TO,Transient-Party,0.1947809299213863,0.09526568875229184,1.0,0.6049751932247368,0.9020552322780816,0.5802438963171587,1,0
City Hotel,9.0,,FRA,Online TA,TA/TO,Transient,0.18570682642367992,0.07649962983253947,0.3920475161199312,0.26747363542844493,0.2230170738401706,0.21890904341987585,0,0
City Hotel,9.0,,ARG,Online TA,TA/TO,Transient,0.20286156634174438,0.09111934237752978,3.86059040184471e-05,0.10610837168309369,0.19708791409076476,0.1000705274809888,0,0
City Hotel,83.0,,NLD,Offline TA/TO,TA/TO,Transient,0.11804995869711421,0.04361151142501254,0.8739409624640415,0.5403672821364982,0.4144308352261882,0.40137588777016703,0,0
City Hotel,9.0,,FRA,Online TA,TA/TO,Transient,0.21010422854599425,0.09762523073322316,0.3930152285538092,0.26792528352995504,0.2230170738401706,0.23014584195996018,0,0
City Hotel,8.0,,ITA,Online TA,TA/TO,Transient,0.18912749713198018,0.07841116629153086,0.7603465249305775,0.4701754120003255,0.31114677360863563,0.3640790074605361,0,0
City Hotel,9.0,,FRA,Online TA,TA/TO,Transient,0.2543432421181894,0.14036456687644444,0.7732273520180709,0.4780525207571138,0.324597211840694,0.40208000458807647,0,0
City Hotel,14.0,,DEU,Direct,Direct,Transient,0.19740505003879824,0.08546042671456097,0.12316628864304188,0.15662264924844727,0.21336108152560246,0.13886050587669263,0,0
City Hotel,9.0,,NOR,Online TA,TA/TO,Transient-Party,0.13053041996013057,0.04021170062626167,1.838579896105939e-05,0.10609941110937504,0.19708791409076476,0.07050128188276143,0,0
City Hotel,9.0,,USA,Online TA,TA/TO,Transient,0.26368801336135433,0.1616233297872783,0.4417384532447031,0.29116120290528,0.23098073598736524,0.27584420293340034,0,0
City Hotel,79.0,,GBR,Offline TA/TO,TA/TO,Transient,0.21415079690026345,0.1032208590627158,0.8215670987329969,0.5077573532506362,0.34604902550106986,0.4052338508321869,0,0
City Hotel,9.0,,DEU,Online TA,TA/TO,Transient-Party,0.1266631415263653,0.03859219278377545,1.594022422377164e-05,0.10609832525332905,0.19708791409076476,0.0691862080566182,0,0
City Hotel,14.0,,PRT,Direct,Direct,Transient,0.1598030362603346,0.06742432133081211,0.07414007893937867,0.13741967604997504,0.20270594451643076,0.10830740452583905,0,0
City Hotel,28.0,,FRA,Offline TA/TO,TA/TO,Transient-Party,0.07917516993285485,0.025459385680812047,0.1893440587271495,0.18248745206451805,0.21550063794821286,0.11670607383412615,0,0
City Hotel,14.0,,ITA,Direct,Direct,Transient,0.18836737595538325,0.08020364950780519,0.12606125342020247,0.15781309459135606,0.21336108152560246,0.13632526474184076,0,0
City Hotel,159.0,,BRA,Offline TA/TO,TA/TO,Transient,0.09957540582052969,0.03712183633803355,0.7964805727341568,0.49226488491185166,0.34322276829907844,0.352442394825876,0,0
City Hotel,28.0,,FRA,Offline TA/TO,TA/TO,Transient,0.22064157705286042,0.10598458324167674,0.8187931780027481,0.5060439327609517,0.34604902550106986,0.40647115453882593,0,0
City Hotel,9.0,,DEU,Online TA,TA/TO,Transient,0.28664569939954165,0.19445971117285632,0.8462909195867385,0.5232476669835415,0.34604902550106986,0.45335843927959985,0,0
City Hotel,9.0,,FRA,Online TA,TA/TO,Transient,0.416601848919805,0.4551764978626359,0.875172332174333,0.5411764179449203,0.4185282783745327,0.5734048490795658,1,0
City Hotel,9.0,,PRT,Online TA,TA/TO,Transient,0.3437870252664843,0.30894457924282637,0.8752227334026531,0.5411993110853658,0.4185282783745327,0.5207130192275707,1,0
City Hotel,22.0,,AUT,Offline TA/TO,TA/TO,Transient,0.07806100813101244,0.02691044526909952,0.3577428881040347,0.2518410568614921,0.2230170738401706,0.17033421304509921,0,0
City Hotel,,,PRT,Complementary,Direct,Transient,0.1115007801512372,0.04134572295391946,0.22720873649773327,0.1970890303927017,0.21654444708025727,0.13994109999786825,0,0
City Hotel,9.0,,FRA,Online TA,TA/TO,Transient,0.02903960846683071,0.016524579031786224,0.0,0.10609127345231797,0.035394058110285856,0.005250379499036975,0,0
City Hotel,,219.0,PRT,Corporate,Corporate,Transient,0.03136564851741064,0.016252018364834857,0.0,0.10609127345231797,0.035394058110285856,0.005739711647847224,0,0
City Hotel,,219.0,PRT,Corporate,Corporate,Transient,0.06259560135613496,0.024316125967985554,5.785652787834865e-59,0.10609127345231797,0.035394058110285856,0.015141910440359943,0,1
City Hotel,,219.0,PRT,Corporate,Corporate,Transient,0.05484369586802046,0.020160646499460144,0.0,0.10609127345231797,0.035394058110285856,0.012287754244068621,0,0
City Hotel,,219.0,PRT,Corporate,Corporate,Transient,0.05787321056929561,0.020364342100011982,0.0,0.10609127345231797,0.035394058110285856,0.013060051424341482,0,0
City Hotel,,219.0,PRT,Corporate,Corporate,Transient,0.058242431671650094,0.020790738338877637,0.0,0.10609127345231797,0.035394058110285856,0.013251190902829524,0,0
City Hotel,,219.0,PRT,Corporate,Corporate,Transient,0.05882738484464876,0.021547287742714895,0.0,0.10609127345231797,0.035394058110285856,0.013573583535732672,0,0
City Hotel,,219.0,PRT,Corporate,Corporate,Transient,0.06108009472023566,0.022624357356551446,0.0,0.10609127345231797,0.035394058110285856,0.014371472061550542,0,0
City Hotel,138.0,,DEU,Offline TA/TO,TA/TO,Transient,0.10700112540967668,0.037414333526449725,0.802712047046163,0.4957031436864205,0.3444860913526953,0.35667217866865625,0,0
City Hotel,,,PRT,Direct,Direct,Transient,0.1303409805913439,0.04636227567703928,0.0002485977904376922,0.10620334444826252,0.19708791409076476,0.07201493719534464,0,0
City Hotel,14.0,,ITA,Direct,Direct,Transient,0.17382144233050545,0.06178187246375323,1.0,0.5812281431862192,0.9010114231460371,0.5617399013071702,1,0
City Hotel,,174.0,USA,Corporate,Corporate,Transient,0.0846598612639163,0.03035248676363413,0.09534891117924475,0.14602117299150463,0.2060920094136144,0.08866291286840083,0,0
City Hotel,205.0,,DEU,Offline TA/TO,TA/TO,Transient-Party,0.07590133661905961,0.029001784130308426,0.5078847657533617,0.3245979307581094,0.24908698052159975,0.22467517885565336,0,0
City Hotel,9.0,,FRA,Online TA,TA/TO,Transient-Party,0.24707772133500436,0.13806550215340807,0.6555441814286059,0.4064405140188489,0.29330999960705884,0.35163611844359194,0,0
City Hotel,9.0,,PRT,Online TA,Direct,Transient,0.1989602658260249,0.08146325253362105,1.6008917739674743e-29,0.10609127345231797,0.035394058110287306,0.061495743243399736,0,0
City Hotel,9.0,,PRT,Online TA,TA/TO,Transient,0.16551312187925776,0.05361275122175822,3.6083479391682276e-58,0.10609127345231797,0.035394058110285856,0.046784124653490765,0,0
City Hotel,7.0,,PRT,Online TA,TA/TO,Transient,0.18909143778440946,0.08047949186046656,0.6135107772095512,0.3825314808397635,0.2844536298713088,0.3075546677199226,0,0
City Hotel,9.0,,FRA,Online TA,TA/TO,Transient,0.3672085637272222,0.3584907135912244,0.7816859566686164,0.48275446643979764,0.33369554923666006,0.4865753583786582,0,0
City Hotel,28.0,,FRA,Offline TA/TO,TA/TO,Transient,0.17135399635127435,0.06905762820102053,0.4414139189903989,0.29076958569031136,0.23098073598736524,0.23128647007081485,0,0
City Hotel,9.0,,FRA,Online TA,TA/TO,Transient,0.25471737462703153,0.1457073751650944,0.19413469909905542,0.1845308796679976,0.21550063794821286,0.1891473514292833,0,0
City Hotel,,,FRA,Direct,Direct,Transient-Party,0.1314560279803023,0.04386132471725516,0.004274937160865642,0.10794092497986356,0.19708791409076476,0.07293516392184084,0,0
City Hotel,,,BEL,Direct,Direct,Transient-Party,0.09325787731856047,0.03107342486970921,0.0033729331671576027,0.10754820859162276,0.19708791409076476,0.06044592090888638,0,0
City Hotel,9.0,,PRT,Online TA,TA/TO,Transient,0.16124377016153985,0.05718581151197168,0.3907852925510131,0.2668865620522755,0.2230170738401706,0.20800042791127302,0,0
City Hotel,28.0,,PRT,Offline TA/TO,TA/TO,Transient,0.08294492693495302,0.027586245649288698,0.6217310997762008,0.38704024658567626,0.2846108625757113,0.2722541721320286,0,0
City Hotel,9.0,,NLD,Online TA,TA/TO,Transient,0.1607558174756658,0.056042660732656104,1.0,0.5908470097959072,0.9010114231460371,0.5593346979931211,1,0
City Hotel,9.0,,AGO,Online TA,TA/TO,Transient,0.20933698937617715,0.09162488396624208,0.4570553067696511,0.2987055236684565,0.23447839154218925,0.2517149346109581,0,0
City Hotel,7.0,,CN,Online TA,TA/TO,Transient,0.2020370323567438,0.08595403351643108,0.7717978465414232,0.47673653907362273,0.31751402599998607,0.3743047715539276,0,0
City Hotel,15.0,,AUT,Online TA,TA/TO,Transient,0.5233380770469678,0.7722353934474978,0.8661063700960604,0.5355438477890785,0.38204603051481734,0.6643063219209656,1,0
City Hotel,138.0,,PRT,Offline TA/TO,TA/TO,Transient,0.1067575076108101,0.04117775180989021,0.9046201395435621,0.5592527031295911,0.4302479444794066,0.4123658007916799,0,0
City Hotel,83.0,,FRA,Offline TA/TO,TA/TO,Transient,0.19319732475764803,0.07169149967334422,0.4757865987587963,0.3081305304492542,0.2375916589990091,0.2498732934888444,0,0
City Hotel,9.0,,FRA,Online TA,TA/TO,Transient,0.2371751467863648,0.11923320221290587,0.19693308357579495,0.1855755885556006,0.21550063794821286,0.17940340298239998,0,0
City Hotel,9.0,,POL,Online TA,TA/TO,Transient,0.3192605409869213,0.24156942208921778,0.681334080288076,0.4217213212571952,0.29791227838253914,0.40384104798986875,0,0
City Hotel,9.0,,POL,Online TA,TA/TO,Transient,0.3192605409869213,0.24156942208921778,0.681334080288076,0.4217213212571952,0.29791227838253914,0.40384104798986875,0,0
City Hotel,9.0,,DEU,Online TA,TA/TO,Transient,0.2696107569484452,0.17258006378638516,0.5207913635400072,0.3314569695633866,0.2492900033052677,0.3099563620284035,0,0
City Hotel,9.0,,CHN,Online TA,TA/TO,Transient,0.3726011127115615,0.33553846912455026,0.8546663445042583,0.5281718879170761,0.346338786756291,0.5109243539583517,1,0
City Hotel,9.0,,PRT,Online TA,TA/TO,Transient,0.30793176277797857,0.2233828083988795,0.782023332996565,0.48295453883927114,0.33259880141054166,0.4396641563811208,0,0
City Hotel,9.0,,GBR,Online TA,TA/TO,Transient,0.17461501902656015,0.0681138829582093,0.20565149830644194,0.1888573544288093,0.21550063794821286,0.15474124346797752,0,0
City Hotel,128.0,,USA,Offline TA/TO,TA/TO,Transient-Party,0.050087502218870664,0.01946930949823167,0.011912725355502913,0.11135229286576667,0.19708791409076476,0.050033275361335915,0,0
City Hotel,138.0,,BRA,Offline TA/TO,TA/TO,Transient,0.07360241141599407,0.02639566661518264,0.7953950292259191,0.49167612409452105,0.34322276829907844,0.34328628905876185,0,0
City Hotel,8.0,,DEU,Online TA,TA/TO,Transient,0.25867775782193236,0.13348628272544474,0.5073376586468811,0.3243106284569021,0.2437709851002126,0.29220022174309573,0,0
City Hotel,9.0,,PRT,Online TA,TA/TO,Transient,0.1631800020455978,0.057184629148564814,0.38895320708837544,0.26603751790489627,0.2230170738401706,0.20787697815427184,0,0
City Hotel,9.0,,BRA,Online TA,TA/TO,Transient,0.18759248378536142,0.07567833334998172,0.3589342322981367,0.2524873684283771,0.2230170738401706,0.20866030613181602,0,0
City Hotel,9.0,,IRL,Online TA,TA/TO,Transient,0.2692999077717827,0.16586022610105616,0.7868799836285965,0.4860318157047837,0.33803231391314936,0.41946471688879,0,0
City Hotel,128.0,,PRT,Offline TA/TO,TA/TO,Transient-Party,0.1195717974411004,0.035534795268930705,0.828774090319477,0.512289995653065,0.34604902550106986,0.3688701516065489,0,0
City Hotel,128.0,,USA,Offline TA/TO,TA/TO,Transient-Party,0.04576399887598179,0.017976544271738375,0.6977897038125881,0.43193526515578406,0.29868461756001424,0.2905353875064576,0,0
City Hotel,9.0,,ESP,Online TA,TA/TO,Transient,0.02277926184019994,0.01520527484893451,0.0,0.10609127345231797,0.035394058110285856,0.0034374244482996805,0,0
City Hotel,9.0,,SWE,Online TA,TA/TO,Transient,0.15989474519958488,0.05454853741274066,1.0,0.6007192741751167,0.9010114231460371,0.5609233777656366,1,0
City Hotel,7.0,,FRA,Online TA,TA/TO,Transient,0.2266708649668502,0.1136256196574339,0.1712598264648352,0.17550956088383785,0.21550063794821286,0.16773941601703676,0,0
City Hotel,9.0,,ITA,Online TA,TA/TO,Transient,0.17857673369899624,0.07149246290942995,0.2269545152035067,0.1971502640520527,0.21654444708025727,0.16319188085275785,0,0
City Hotel,9.0,,NLD,Online TA,TA/TO,Transient,0.1723034706397763,0.0660338584119742,0.07585102365107857,0.1383408974921074,0.20348442578111436,0.11169965343149336,0,0
City Hotel,133.0,,CN,Groups,TA/TO,Transient-Party,0.05071586162080327,0.020021150008444184,0.41274634555181655,0.27718123724008525,0.22327853094945382,0.1797395890124224,0,0
City Hotel,7.0,,USA,Online TA,TA/TO,Transient,0.20085009912457072,0.08502997647849192,0.7706343227985823,0.47600165931538185,0.31751402599998607,0.3733837980110159,0,0
City Hotel,9.0,,FRA,Online TA,TA/TO,Transient,0.27519191915283175,0.1729432025142519,0.774285166390706,0.4787232449055751,0.32500371590573474,0.41539298176418094,0,0
City Hotel,8.0,,PRT,Online TA,TA/TO,Transient,0.1553490291560532,0.05343105661376888,1.0,0.5851112554544841,0.9010114231460371,0.5561611165067533,1,0
City Hotel,,179.0,GBR,Corporate,Corporate,Transient,0.19002252775717296,0.08919243409718766,0.18642360451980483,0.1812372763046157,0.21550063794821286,0.15765005319615108,0,0
City Hotel,133.0,,CN,Groups,TA/TO,Transient-Party,0.05071586162080327,0.020021150008444184,0.41274634555181655,0.27718123724008525,0.22327853094945382,0.1797395890124224,0,0
City Hotel,9.0,,DEU,Online TA,TA/TO,Transient,0.16302804727446182,0.057846165940655836,0.00013067511065028786,0.10614912202782956,0.19708791409076476,0.08255353001674313,0,0
City Hotel,9.0,,ITA,Online TA,TA/TO,Transient,0.18912749713198018,0.07841116629153086,0.7584603491571524,0.46901748546212874,0.31114677360863563,0.36341446366356345,0,0
City Hotel,10.0,,DEU,Online TA,TA/TO,Transient,0.31562775350625555,0.24009329930283516,0.7427906080274844,0.45883493726293184,0.31114677360863563,0.4270249040632944,0,0
City Hotel,133.0,,CN,Groups,TA/TO,Transient-Party,0.05071586162080327,0.020021150008444184,0.41274634555181655,0.27718123724008525,0.22327853094945382,0.1797395890124224,0,0
City Hotel,9.0,,FRA,Online TA,TA/TO,Transient-Party,0.19691649013827692,0.07776769611118234,0.4872571881232387,0.3141197853098788,0.23859165899900914,0.25625882424566193,0,0
City Hotel,9.0,,GBR,Online TA,TA/TO,Transient,0.26623032759940823,0.18827619057597889,0.542752049223985,0.3431723408855184,0.258094515394362,0.32221530143025745,0,0
City Hotel,9.0,,ITA,Online TA,TA/TO,Transient,0.16598644785265138,0.059404186691258284,0.2535685192282214,0.20771141892057687,0.21654444708025727,0.165381939115831,0,0
City Hotel,9.0,,DEU,Online TA,TA/TO,Transient,0.06348241113667509,0.02342961546876014,0.0,0.10609127345231797,0.035394058110285856,0.015139401473270184,0,0
City Hotel,9.0,,CHE,Online TA,TA/TO,Transient,0.3207545917465539,0.2523557801478503,0.7233306375936965,0.4469821775745248,0.30519957881848736,0.42307704777568367,0,0
City Hotel,9.0,,AUT,Online TA,TA/TO,Transient,0.15900212467955904,0.055825295714305015,0.24447306466737934,0.20404557322213965,0.21654444708025727,0.16006442856721323,0,0
City Hotel,27.0,,DEU,Offline TA/TO,TA/TO,Transient,0.16297988887014422,0.07279640114674969,0.9379568681476418,0.5796280108463484,0.4482006889112145,0.4490685806458387,0,0
City Hotel,6.0,,PRT,Offline TA/TO,TA/TO,Transient,0.12090933782130553,0.04050078963211361,8.036041742172393e-12,0.10609127345637707,0.155826272400757,0.05926133146760395,0,0
City Hotel,6.0,,PRT,Offline TA/TO,TA/TO,Transient,0.12090933782130553,0.04050078963211361,8.036041742172393e-12,0.10609127345637707,0.155826272400757,0.05926133146760395,0,0
City Hotel,6.0,,PRT,Offline TA/TO,TA/TO,Transient,0.12090933782130553,0.04050078963211361,8.036041742172393e-12,0.10609127345637707,0.155826272400757,0.05926133146760395,0,0
City Hotel,6.0,,PRT,Offline TA/TO,TA/TO,Transient,0.12090933782130553,0.04050078963211361,8.036041742172393e-12,0.10609127345637707,0.155826272400757,0.05926133146760395,0,0
City Hotel,6.0,,PRT,Offline TA/TO,TA/TO,Transient,0.12090933782130553,0.04050078963211361,8.036041742172393e-12,0.10609127345637707,0.155826272400757,0.05926133146760395,0,0
City Hotel,6.0,,PRT,Offline TA/TO,TA/TO,Transient,0.12090933782130553,0.04050078963211361,8.036041742172393e-12,0.10609127345637707,0.155826272400757,0.05926133146760395,0,0
City Hotel,6.0,,PRT,Offline TA/TO,TA/TO,Transient,0.10461522106637179,0.03437708705479491,3.856415006863317e-12,0.10609127345428068,0.09975131270327627,0.04165134720906124,0,0
City Hotel,6.0,,PRT,Offline TA/TO,TA/TO,Transient,0.10461522106637179,0.03437708705479491,3.856415006863317e-12,0.10609127345428068,0.09975131270327627,0.04165134720906124,0,0
City Hotel,6.0,,PRT,Offline TA/TO,TA/TO,Transient,0.10461522106637179,0.03437708705479491,3.856415006863317e-12,0.10609127345428068,0.09975131270327627,0.04165134720906124,0,0
City Hotel,7.0,,PRT,Online TA,TA/TO,Transient,0.1483927190937033,0.05151110222223976,0.5873477426593681,0.3677377861414041,0.2757430350094402,0.2799995253683799,0,0
City Hotel,9.0,,FRA,Online TA,TA/TO,Transient-Party,0.17851381309245415,0.06337064375460891,0.5038930242662438,0.3223431221188392,0.24445301130966496,0.25509471692083985,0,0
City Hotel,138.0,,ESP,Offline TA/TO,TA/TO,Transient,0.09452229472647118,0.03561494334820916,0.816682798880117,0.5047404378022357,0.34604902550106986,0.35862298433339973,0,0
City Hotel,9.0,,FRA,Online TA,TA/TO,Transient,0.22781804382082285,0.1151465552781813,0.00720783157883434,0.1092534015266644,0.19708791409076476,0.11408357356127853,0,0
City Hotel,9.0,,PRT,Online TA,TA/TO,Transient,0.15771515128942656,0.05659822641970112,0.3894460288246749,0.2662721856293744,0.2230170738401706,0.20658976987238312,0,0
City Hotel,14.0,,DEU,Direct,Direct,Transient,0.11660842904596681,0.04017945036899838,1.0,0.5767142506520736,0.9010114231460371,0.5418799073470052,1,0
City Hotel,14.0,,FRA,Direct,Direct,Transient,0.20179264719536297,0.08452407850009264,0.1263373556434047,0.15786892132311156,0.21336108152560246,0.14064585498014215,0,0
City Hotel,9.0,,FRA,Online TA,TA/TO,Transient,0.32297704097736923,0.2938645202151254,0.4209257623947209,0.28106317772972844,0.22735888248743247,0.3144050076176747,0,0
City Hotel,9.0,,NLD,Online TA,TA/TO,Transient,0.2854035466959378,0.19840598899566578,0.827987194310008,0.5119110035206724,0.34604902550106986,0.4475446926077428,0,0
City Hotel,9.0,,PRT,Online TA,TA/TO,Transient,0.16756469405883231,0.061058452454434385,0.3847772260885181,0.26411064740960677,0.2230170738401706,0.20852711538199503,0,0
City Hotel,27.0,,DEU,Offline TA/TO,TA/TO,Transient,0.10643185658797756,0.04136333161931572,0.8866059540480306,0.548181498988576,0.4302479444794066,0.40598341275857286,0,0
City Hotel,83.0,,ARG,Offline TA/TO,TA/TO,Contract,0.09795333504457959,0.030858052661314465,0.016561188319331996,0.11367468935870653,0.19708791409076476,0.06573111313718984,0,0
